isrc,artist_id,artist_name,track_name,streams,weeks_in_charts,n_regions,danceability,energy,speechiness,instrumentalness,liveness,valence,tempo,song_length,song_age,explicit,n_playlists,sp_popularity,youtube_views,tiktok_counts,insta_followers_artist,monthly_listeners_artist,playlist_total_reach_artist,sp_fans_artist,shazam_counts,release_date,genre,label,top10,expert_rating
DEUM71713835,469780,Wanda,Wenn du schläfst,12855,5,1,68.2,79.8,4.34,0,10.4,30.7,115.596,2.51005,180.285714285714,1,8,29,13129,0,35686,432777,1386032,24999,0,2017-10-05,Pop,Universal Music,0,good
JPU901704133,3932,Aimer,Ref:rain,324337,55,1,45.4,69.5,3.14,0,9.52,27.1,78.001,4.83578333333333,160.571428571429,0,77,59,30574539,68,77833,1750364,3568636,20683,58928,2018-02-19,Pop,Sony Music,0,fair
NOXPR1900033,215423,Arif feat. Kapteinen,Historien om Nassor Del 1 - Bort,60840,5,1,65.5,66.7,9.3,1.21e-4,8.97,40.2,150.225,2.86196666666667,76.2857142857143,0,25,30,0,0,0,270344,1942804,295,0,2019-10-04,Pop,Sony Music,0,excellent
JPU902002972,3753671,NiziU,Joyful,223722,8,1,62.2,91.6,12.1,1.65e-4,35.1,55.1,179.963,3.50845,15.5714285714286,0,9,59,1748449,2070,1937222,1947475,2074010,2406,3540,2020-12-01,Pop,Sony Music,0,fair
DEN061902698,477385,le Shuuk,Sandmann,4208577,62,1,58.9,87.1,8.14,0.57,80.2,24.8,149.963,3.41333333333333,62.2857142857143,0,238,8,0,4381,66032,1201179,6652482,9679,77792,2020-01-10,Electro/Dance,Independent,0,good
TRBBF1600009,111326,Adamlar,Yanmış İçinden,787960,76,1,43.3,52,4.23,0,7.47,38.4,199.945,3.86341666666667,229.428571428571,0,58,53,7339583,0,132472,1327935,1374291,147664,67695,2016-11-05,Pop,Independent,0,excellent
BRSME1702085,793612,Rouge,Ragatanga (Asereje) - Versão Editada,951240,12,1,62.6,95.5,5.42,0.75,6.81,96.8,184.109,3.52435,969.857142857143,0,172,54,8343365,5100,0,325473,614249,66216,35647,2017-11-24,Pop,Sony Music,0,poor
TCAES2017554,923417,Ant Wan,Madame,1380477,41,1,70.5,68.4,10.4,0,10.6,42.4,80.041,3.02121666666667,50.4285714285714,1,57,49,0,258,0,646779,2020404,2022,2093,2020-04-02,Pop,Independent,0,poor
DELV42000266,4254,Kontra K feat. Samra,Tiefschwarz (feat. Samra),20261838,78,3,75.1,78.3,22,0,11.4,37.9,94.003,3.16231666666667,36.2857142857143,0,195,67,12672339,4149,1545529,2682996,11190505,819381,0,2020-07-10,HipHop/Rap,Warner Music,1,excellent
DETX42001001,2812,SDP,Die Nacht von Freitag auf Montag - Corona Edition,59136,1,1,71.9,57.9,36.2,0,30.8,84.2,148.101,3.62293333333333,51.7142857142857,0,20,46,0,0,187966,1890184,4148981,163520,0,2020-03-23,Rock,Universal Music,0,good
FIWMA2000021,214763,Vesala,Etsimässä rauhaa,86329,7,1,51.6,48,2.98,9.2,26.5,18.4,106.001,3.96335,57.2857142857143,0,2,30,0,0,143519,244040,1038534,10468,0,2020-02-14,Pop,Warner Music,0,fair
SE22E1300101,4701,RY X,Berlin,740388,71,1,39.3,6.68,4.04,10.5,10.7,3.84,136.938,2.90286666666667,254.285714285714,1,3794,60,8630348,105,97171,3067728,34229200,36886,983179,2013-08-28,Rock,Warner Music,0,poor
USQX91802987,4796,The Chainsmokers feat. Aazar,Siren,530912,8,12,58.4,78.6,13.3,1.63,37.2,27.2,150.06,2.90666666666667,125.285714285714,0,296,50,5608458,1205,7131537,29939004,159361242,5113432,50161,2018-10-26,Electro/Dance,Sony Music,0,good
FR79W1800100,210820,Vianney,Le fils à papa (Remix),26396,1,1,73.9,67.4,4.7,0.49,11.4,50.7,102.984,3.38088333333333,99.2857142857143,0,21,33,266411,0,503683,1951268,3543622,979594,0,2018-02-13,other,Independent,0,excellent
DKADG1700175,9369,NODE feat. Stepz,De Snakker,12908368,473,1,79.8,60.7,18.5,0.01,10.6,65.3,119.908,3.48061666666667,209.285714285714,0,408,47,153580,21500,0,409328,3324756,4073,30080,2017-03-17,Pop,Sony Music,1,excellent
GBUM71901086,208701,Westlife,Better Man - Orchestral Version,5955,1,1,39.9,48.3,4.97,0,25.4,28.7,75,3.39155,103.285714285714,1,9,30,0,0,472841,4832453,32802123,358718,8208,2019-03-28,Pop,Universal Music,0,good
FIWMA1700102,2015,Antti Tuisku feat. Boyat,Hanuri (feat. Boyat),5729016,106,1,71.2,70,5.34,0,25.1,59.5,100.964,3.21393333333333,198.714285714286,0,52,38,5311468,229,239654,451528,1520111,24761,8976,2017-06-28,Pop,Warner Music,0,fair
PHS099803755,217059,Star Music All Star Cast,Sa Araw Ng Pasko,234583,7,1,51.8,33.2,2.87,0,12.1,24,130.259,4.74866666666667,1172.28571428571,0,159,32,0,5520,0,1175,374237,63,0,1998-10-02,Pop,Independent,0,fair
FR0U91900275,5704,Jul,Fréquenter,401407,7,1,82.5,77.7,10.4,0,12.9,84.9,95.979,2.66,67.2857142857143,0,2,45,0,490,2588910,3790210,9369655,4862494,0,2019-12-06,HipHop/Rap,Independent,0,excellent
UK8E21901001,206453,John Gibbons,Hotstepper,375334,64,1,64.7,97.3,4.94,3.2e-4,73.2,59.5,116.962,2.5886,93.2857142857143,1,225,57,0,897,17678,1146089,5670547,12950,105500,2019-06-07,Electro/Dance,Independent,0,good
FR9W11716914,208632,Niska feat. Skaodi,Favélas,4452133,70,3,91.6,60.2,18.5,0,9.82,38.9,116.964,3.97845,182.285714285714,0,38,39,0,0,3639356,3406627,9048047,2918584,0,2017-09-21,HipHop/Rap,Universal Music,0,good
USSD11600252,109,Ricky Martin feat. Maluma,Vente Pa' Ca,137052617,532,15,66.3,92,22.6,0,10.1,53.3,99.935,4.31993333333333,234.285714285714,0,5413,72,1688860777,38000,14980543,11780069,88853625,1855716,3243002,2016-09-22,Pop,Sony Music,1,good
GBKPL2088576,420645,Delacey feat. G-Eazy,Cruel Intentions,843084,3,6,67.7,87.8,21.3,0,15.4,22.7,90.048,3.20951666666667,55.2857142857143,1,338,55,0,227,44072,552442,5701742,1167,110800,2020-02-28,Pop,Independent,0,fair
NLSU32000009,213336,Suzan & Freek,Straks Is Het Te Laat,431106,13,1,73.3,46.1,5.11,0,25.4,37.7,86.024,2.85396666666667,20.4285714285714,0,22,52,0,0,235474,1560195,6471435,23314,0,2020-09-10,Pop,Sony Music,0,fair
GBAHS1701111,4109,Rita Ora,Anywhere,181058343,338,32,62.8,79.7,5.96,0,10.4,32.1,106.93,3.5844,178.285714285714,0,4080,61,329970889,166900,16065414,15513172,164206159,2456100,5280756,2017-10-19,Pop,Warner Music,1,good
TWCT51718807,82376,Ella Chen,都幾歲了 (電視劇【幸福一家人】片尾曲),53084,8,1,62.4,49.9,2.76,0,17,30.5,115.986,4.03151666666667,93.5714285714286,0,15,45,0,0,0,116701,555418,221,16050,2019-06-05,Pop,Independent,0,excellent
GBLFP2034851,1428885,Morad,Malo,80465,2,1,73.6,77.1,10.1,0.01,11.6,54.2,97.896,3.36081666666667,47.7142857142857,1,0,0,0,0,961851,2482237,4697583,20594,0,2020-04-21,Pop,Independent,0,poor
GB2DY2100170,1024155,Digga D,Toxic,1872735,23,1,64.7,62,44.2,0,12.1,27.6,140.221,3.17143333333333,3.28571428571429,0,89,67,0,9458,891923,3699238,19092442,32698,11151,2021-02-16,HipHop/Rap,Universal Music,0,excellent
USUM71703515,4132,Imagine Dragons,Whatever It Takes,49393615,125,25,67.3,66.7,3.12,0,12.7,53.6,134.938,3.354,195.285714285714,0,5940,28,743912117,63800,4945178,36808497,186711480,5946142,10057734,2017-05-09,Rock,Universal Music,1,good
GBARL1702164,4572,George Ezra,"White Christmas - Spotify Singles - Holiday, Recorded at Air Studios, London",8766080,61,18,58.6,32,2.89,0.2,12.8,43.7,115.808,3.20765,172.571428571429,0,455,61,0,0,736717,10077842,91058486,1109766,11893,2017-11-16,Pop,Sony Music,0,excellent
USRC11702125,4114,G-Eazy,The Plan,1099919,5,1,82.6,59.7,43.2,0,15.6,35,118.044,4.17155,170.285714285714,0,1452,54,3455542,8882,8736835,20123552,132822085,825773,119677,2017-11-03,HipHop/Rap,Sony Music,0,fair
HKI031700013,62552,Fiona Sit,遠遠關心,105348,23,1,58.5,37.7,3.08,0,31,23.9,115.077,4.59653333333333,182.714285714286,1,9,17,0,0,1506151,206356,633239,591,2911,2017-09-20,Pop,Independent,0,good
CZA161102871,132135,Věra Špinarová,Jednoho dne se vrátíš (Un jour tu reviendras),10680,5,1,16.5,38.9,3.22,0.05,11.7,6.36,91.046,4.62,499.428571428572,0,0,0,0,0,0,43586,12718,811,0,2011-08-25,Pop,Independent,0,excellent
DEUM71801105,209090,Luciano,Roli,11071826,104,3,75.4,48.7,21.8,0,11.9,15,158.06,3.48778333333333,153.285714285714,0,173,47,11297031,2,1586001,4075957,14702728,190509,0,2018-04-12,HipHop/Rap,Universal Music,0,poor
TR3022000005,214046,Müslüm Gürses,Gel Bahtımın Kar Beyazı,58747,2,1,35.7,49.1,5.64,0.86,6.42,52.7,156.76,4.92933333333333,1036.28571428571,0,54,59,3022615,21200,0,1587777,1401337,558759,29534,2001-05-11,other,Independent,0,excellent
PL59G2000097,1336124,chillwagon,david hustlehoff,1318211,38,1,69.5,62.5,35.1,0,10.5,47.9,139.91,2.97143333333333,19.4285714285714,0,6,53,0,170,425225,557001,596095,7592,615,2020-11-04,Pop,Independent,0,excellent
GBKPL1898999,202811,FINNEAS,Break My Heart Again,515882,70,1,40.2,15.1,4,0,9.41,48.9,144.069,3.96688333333333,32.2857142857143,1,757,71,0,1025,2975974,9110527,54369375,95014,139642,2018-02-09,Pop,Independent,0,excellent
ITUM71901140,210069,Marracash feat. Gue Pequeno,QUALCOSA IN CUI CREDERE - Lo scheletro (feat. Guè Pequeno),38305,1,1,64.6,87.4,22,0,17.7,31.9,79.588,3.5386,54.4285714285714,0,32,57,1598608,0,1660151,2581536,6842022,247729,0,2019-10-30,HipHop/Rap,Universal Music,0,fair
PL59G2000097,1336124,chillwagon,david hustlehoff,335258,17,1,75.4,71.5,29.4,0,11.4,44.9,140.026,2.97155,12.7142857142857,0,6,53,0,170,425225,557001,596095,7592,615,2020-11-04,Pop,Independent,0,poor
BRRGE2010642,110066,Jorge & Mateus,Lance Individual,72081171,128,1,75.2,62,5.09,0,7.5,96.2,117.399,2.74098333333333,18.2857142857143,0,546,83,80841811,3985,16567726,7355973,45437131,7261864,0,2020-11-13,other,Independent,1,good
DELV41900363,429070,Trettmann feat. KitschKrieg,Intro,1113217,12,3,85.1,49,12.1,0,19.2,62.6,102.977,3.40621666666667,79.2857142857143,0,87,47,0,0,341361,1640819,5581901,38603,0,2019-07-30,HipHop/Rap,Warner Music,0,excellent
NLG661700662,208374,Lijpe,M'n Brada,240542,4,2,56,64.6,34.6,0,2.78,54.9,137.149,3.31841666666667,184.857142857143,0,29,37,21089,0,393730,967207,3400373,56314,0,2017-09-04,HipHop/Rap,Universal Music,0,good
DECE72000092,1004445,Samra,Weiss,8236207,71,3,63.1,53.1,41.7,1.02e-4,10.8,44.2,98.201,2.71178333333333,48.4285714285714,0,150,59,31056115,17500,350696,4061475,18368689,351985,60519,2020-02-06,HipHop/Rap,Universal Music,0,excellent
FR9W11715683,5371,Petit Biscuit feat. Møme feat. Isaac Delusion,Gravitation,394858,17,7,60.1,62.3,7.27,35.7,10.2,4.56,119.886,3.6227,187.285714285714,0,277,0,3350256,889,373477,6487407,47616695,402839,40835,2017-08-18,Electro/Dance,Independent,0,good
GBUM71705148,5308,KSI,Little Boy,341967,7,2,84.8,87.4,31.3,0.21,34.2,25.1,139.962,2.18035,181.285714285714,0,126,56,61724189,6900,9147730,7791403,62105341,72961,0,2017-09-29,HipHop/Rap,Universal Music,0,fair
NLC6K1800002,431585,Janne Schra,Lights,46685,2,1,64.2,47.8,2.75,0,7.56,79.2,146.089,3.5373,154.285714285714,0,67,50,0,0,11057,269382,1444512,1193,4655,2018-04-06,Pop,Independent,0,good
BXGFZ2000022,270809,BK,Porcentos 2,240759,2,1,58.9,70.8,38.3,0,25.1,51.2,93.184,3.80825,27.7142857142857,0,8,43,0,0,775762,1993104,6373048,163640,0,2020-09-08,Pop,Independent,0,fair
FR7U61900134,853511,Niska feat. 4Keus,MD,39878773,285,3,41,72.9,40,0,12.4,59.3,75.301,3.51378333333333,63.2857142857143,0,184,61,0,6165,745982,937887,2018336,454937,499459,2019-12-26,HipHop/Rap,Sony Music,1,fair
USHR11838887,4550,Sabrina Carpenter feat. Shanti Dope,Almost Love,73072,3,1,79,74.7,5.55,8.87e-4,9.03,73,104.992,3.52261666666667,136.285714285714,0,2,23,43825384,0,25362687,14753979,57718154,469849,0,2020-11-06,Pop,Universal Music,0,excellent
DKADG2000309,571100,Johny Cola feat. Randers Cowboys,DRUK,9461,1,1,77.1,91.4,5.69,3.25e-4,23.9,25.3,138.005,3.4058,50.2857142857143,0,19,42,0,11,0,81006,208133,297,0,2020-04-03,Electro/Dance,Sony Music,0,fair
FR9W12003589,211620,Ninho,Bali,3200941,26,3,82.6,82.1,27.7,0,28.8,55.6,104.977,3.58945,54.1428571428572,0,4,45,224070,0,3634622,3629235,10277123,4161523,0,2020-03-07,HipHop/Rap,Warner Music,0,good
USUM71904184,4389,Logic,Bohemian Trapsody,756291,3,1,72.5,83.8,3.12,31.2,10.1,41.4,140.053,6.74445,103.714285714286,0,195,52,0,0,6700170,12336296,55619929,344176,97746,2019-03-26,Rock,Universal Music,0,fair
USUM71709101,3479,Justin Bieber feat. BloodPop®,Friends (with BloodPop®),3543950,4,35,74.3,73.3,3.75,0,30.4,62.2,104.977,3.15778333333333,187.428571428571,0,6761,72,2756829,82,167435472,63642781,446733972,8870993,3671765,2017-08-17,Pop,Universal Music,0,poor
DETX91500448,105689,Bonez MC feat. RAF Camora,An ihnen vorbei,21431774,398,3,67.5,57,39.2,0.09,8.81,58.8,192.127,3.34233333333333,222.285714285714,0,794,61,302581,0,2492516,3875553,12243643,474054,0,2016-12-11,HipHop/Rap,Universal Music,1,excellent
FR0ML1800390,486291,LIBERATO,ME STAJE APPENNENN' AMÒ,1167031,35,1,65.3,74.4,9.83,0.01,44.4,13.2,115.032,5.10435,164.714285714286,1,32,0,7120480,46,342153,282984,138735,1140,0,2018-01-23,Pop,Independent,0,fair
SE5BU1878673,325985,Dree Low feat. K27,Oj Oj Oj,16330,1,1,87.2,38.8,37.1,0,7.79,78.5,135.008,2.96296666666667,142.285714285714,0,80,40,3745430,0,150686,805927,2211580,3542,0,2018-06-28,Pop,Independent,0,fair
USTG30021611,213679,Blonde Redhead,For the Damaged Coda,13811,2,1,49.9,46.8,3.96,88,8.99,7.63,141.463,2.61666666666667,1084.71428571429,0,1071,60,99336718,84400,55,553167,3507752,42136,2987750,2006-02-28,Soundtrack,Independent,0,fair
USUM71714134,807133,Huncho Jack feat. Travis Scott feat. Quavo,Saint Laurent Mask,2336608,8,3,77.1,59.6,4.13,0,16.9,7.46,135.01,3.17395,169.428571428571,0,1065,55,3339543,17,0,1923811,5695574,65604,77965,2017-12-21,HipHop/Rap,Universal Music,0,excellent
DELV42000266,4254,Kontra K feat. Samra,Tiefschwarz (feat. Samra),7296502,85,3,75.1,78.3,22,0,11.4,37.9,94.003,3.16231666666667,25.2857142857143,0,195,67,12672339,4149,1545529,2682996,11190505,819381,0,2020-07-10,HipHop/Rap,Warner Music,0,fair
GBAYE1500926,835,Kylie Minogue,Winter Wonderland,298715,7,1,56.7,50.7,3.73,2.93e-4,21.3,46.8,131.829,1.88155,279.285714285714,1,199,16,0,0,2216010,7613583,47518637,1094936,0,2015-11-13,Pop,Warner Music,0,good
DECE71800010,13402,AK Ausserkontrolle feat. Veysel,Unterwegs,8916826,70,3,65.1,56,46.8,5.33,10.9,43.8,131.709,3.08891666666667,133.285714285714,0,109,46,0,0,199,1654672,4495423,134915,0,2018-08-31,HipHop/Rap,Universal Music,0,masterpiece
QMDA71869158,149609,Rels B feat. DL Blando,Dime Que No,67670,3,1,61.1,65.3,40.4,3.24e-4,28,20.3,127.914,3.67605,154.285714285714,0,20,46,2991725,0,2085280,6294779,15110307,485949,0,2018-04-06,HipHop/Rap,Independent,0,excellent
GBARL1700812,2014,Arcade Fire,Everything Now,932301,85,7,54.8,86.5,3.02,0.04,45.7,61,116.046,5.05021666666667,190.285714285714,0,2474,62,29954529,161,389183,4270926,27830199,561325,1333272,2017-05-29,Pop,Sony Music,0,good
USUYG1343159,1405996,Jay Wheeler feat. Myke Towers feat. Rauw Alejandro feat. DJ Nelson feat. Jhay Cortez feat. Lunay feat. Kendo Kaponi,"La Curiosidad (feat. Dj Nelson, Jhay Cortez, Lunay & Kendo Kaponi) - Blue Grand Prix Remix",39335653,93,6,84.1,67.4,9.62,0,13.1,76.1,90.007,6.37591666666667,13.4285714285714,0,609,83,0,23800,2586856,14144500,91511894,165597,0,2020-12-18,Pop,Independent,1,good
JPPO01902974,1333249,ヨルシカ,雨とカプチーノ,320008,24,1,48.5,78.1,5.31,0.05,24.9,74.5,199.961,4.53821666666667,85.2857142857143,0,24,51,31762700,1205,207218,2160602,2737777,3663,12714,2019-08-02,Pop,Universal Music,0,good
FRX281717317,658742,Highsnob feat. JUNIOR CALLY,Wannabe,4077270,97,1,77.2,72.7,26.8,0,8.93,24.9,154.017,3.74355,165.285714285714,1,34,40,6763845,0,133487,279379,344602,1311,0,2018-01-18,HipHop/Rap,Independent,0,poor
TR0011800284,214185,Yalın,Sensiz Ben Ne Olayım,6460697,229,1,78.4,76,11.8,0.02,7.58,70.2,94.993,3.6181,140.285714285714,0,70,43,41189827,339,599073,1498840,5552019,149299,86364,2018-07-13,Pop,Independent,0,masterpiece
USAT20000318,376,Otis Redding,White Christmas,738190,6,3,65.1,22.6,2.85,0.01,21.9,53.5,96.09,3.04511666666667,2755.14285714286,0,1002,38,4572946,0,59702,6437687,51150435,749672,327092,2003-11-24,R&B,Warner Music,0,excellent
USAT21703173,151,Weezer,Mexican Fender,5575,1,1,50.4,69,4.2,0,51.5,65.4,84.073,3.18791666666667,187.428571428571,0,223,33,226687,9,454036,10063620,62591836,508591,0,2017-08-17,Rock,Warner Music,0,poor
SE4H41700103,2183,Darin,Tvillingen,5366916,70,1,52.6,86.4,5.44,0,25.2,83.8,104.734,3.00928333333333,183.285714285714,0,266,44,1304777,26500,122327,884703,2975413,13238,69337,2017-09-15,Pop,Sony Music,0,excellent
FIWMA1600181,39216,Chisu,Polte (Vain elämää kausi 5),201875,33,1,46.7,81.3,8.08,0.02,9.78,43.7,99.928,3.65078333333333,235.285714285714,0,60,33,0,0,38028,135902,348607,8662,15578,2016-09-17,Pop,Warner Music,0,excellent
USUM71714134,807133,Huncho Jack feat. Travis Scott feat. Quavo,Saint Laurent Mask,979983,1,6,76.7,59,4.1,0,16.9,7.92,134.994,3.17395,169.428571428571,0,1065,55,3339543,17,0,1923811,5695574,65604,77965,2017-12-21,HipHop/Rap,Universal Music,0,good
SEVJH1801401,105126,Smith & Thell feat. Swedish Jam Factory,Forgive Me Friend,3985432,46,2,58.8,78.4,3.17,1.07e-4,18.8,60.7,127.914,3.6,122.285714285714,0,716,55,0,0,21233,2160492,21963922,1237,664311,2018-08-10,Pop,Sony Music,0,good
NLG662000145,207951,Frenna feat. Jonna Fraser,Jongens Van De Mavo,253431,4,1,93,58.1,17.3,0,8.37,48.1,99.036,2.47165,53,0,26,43,0,0,503077,1908670,11783405,85718,0,2020-03-15,HipHop/Rap,Universal Music,0,good
USUM72006468,4234,Tory Lanez,Do The Most,1913034,21,3,67,63.4,29.4,0,7.14,37.5,204.113,2.40163333333333,49.2857142857143,0,774,12,0,1072,10289406,18495164,106899352,410745,110116,2020-03-26,HipHop/Rap,Universal Music,0,excellent
JPPO01703939,136021,Elephant Kashimashi,風と共に,2150,1,1,55.4,76.6,4.05,0,37.8,37,114.925,3.95733333333333,192.571428571429,0,2,22,0,0,0,253662,400156,182,0,2017-07-12,Rock,Universal Music,0,excellent
USSM11601121,4378,Fifth Harmony feat. Fetty Wap,All In My Head (Flex) (feat. Fetty Wap),4393,1,1,68.9,79.1,5.3,0,5.26,75.5,95.04,3.50955,251.285714285714,0,9894,47,427944249,11800,10269163,9252808,48068399,2204523,2453188,2016-05-20,Pop,Sony Music,0,good
SEUM71800027,299355,Albin Johnsén,Nordstjärnan,22070,1,1,75.9,67.3,5.11,0,31.2,39.7,124.989,3.63578333333333,164.285714285714,0,35,31,0,0,14001,536831,2919084,85,0,2018-01-26,Pop,Universal Music,0,good
FIUM71700516,4852,Nikke Ankara feat. Irina,Kaadutaan,3033363,146,1,70.9,81.4,4.89,0,11.4,74.9,93.004,3.88146666666667,172.571428571429,0,22,29,19574,0,64727,174558,557881,10271,0,2017-11-29,Pop,Universal Music,0,excellent
USUM71709101,3479,Justin Bieber feat. BloodPop®,Friends (with BloodPop®),291216320,315,35,74.4,73.9,3.87,0,30.6,64.9,104.99,3.15778333333333,187.428571428571,0,6761,72,2756829,82,167435472,63642781,446733972,8870993,3671765,2017-08-17,Pop,Universal Music,1,fair
TWAN71880413,901227,Kelly Yu,體面,1686989,291,1,36,46.5,3.37,0.03,10.9,20.5,169.845,4.71283333333333,123.714285714286,0,25,54,0,0,57008,460671,1539618,29,268156,2018-11-06,Pop,Independent,0,excellent
DGA052066560,131931,Kekra,Dréel #HLM,390258,6,1,82.3,72.6,38.6,0,23.1,62.6,138.971,2.7793,12.8571428571429,1,3,50,0,0,159308,748908,1875922,108744,0,2020-12-20,HipHop/Rap,Independent,0,good
CLLL22000600,736791,Gianluca feat. Princesa Alba,Flotando (Remix),76148,2,1,74.2,62.1,9.98,1.13,8.8,27.8,194.051,2.93911666666667,59.2857142857143,0,18,40,0,0,150390,660704,4632278,2871,0,2020-01-30,Pop,Independent,0,good
NLSU32000009,213336,Suzan & Freek,Straks Is Het Te Laat,231035,7,1,73.4,46.4,5.07,0,25.4,37.3,86.024,2.85396666666667,25.4285714285714,0,22,52,0,0,235474,1560195,6471435,23314,0,2020-09-10,Pop,Sony Music,0,excellent
BEEO72000018,497655,Caballero & JeanJass feat. ISHA,Quand même,48246,1,2,91,44.8,43.2,0,8.5,48.6,128.063,4.03088333333333,49.4285714285714,0,3,37,0,0,0,476915,589352,112018,0,2020-04-09,HipHop/Rap,Universal Music,0,good
TWU711801164,70310,Angela Chang,情人流浪記 - Live,77714,19,1,20.9,31.8,4.21,0.01,13.6,18,189.393,5.44333333333333,160.428571428571,0,2,0,0,0,224663,447664,921571,413,0,2018-02-23,Pop,Independent,0,good
MYNW11600019,135998,Namewee feat. 玖壹壹,Oh My God,2530,1,1,81.1,92.5,3.88,0,17.3,83,130.025,3.52333333333333,211.428571428571,1,13,36,0,0,0,457432,543199,396,0,2017-03-04,Pop,Independent,0,fair
JPPO01902974,1333249,ヨルシカ,雨とカプチーノ,194233,14,1,63.8,81.5,3.64,0.07,28,74.9,99.998,4.49355,81.5714285714286,0,24,51,31762700,1205,207218,2160602,2737777,3663,12714,2019-08-02,Pop,Universal Music,0,excellent
FR9W12026595,211620,Ninho,Toutes les couleurs,5914785,101,3,82.5,67.2,25.4,0,10.8,47.1,118.961,3.28615,20.2857142857143,0,15,64,6270232,80,3634622,3629235,10277123,4161523,28377,2020-10-29,HipHop/Rap,Warner Music,0,good
FRIDO1912034,902764,Népal feat. 3010,Sans voir,65443,1,1,66,51,36.7,2.21e-4,9.83,38.3,117.023,3.95923333333333,62.2857142857143,0,3,44,0,0,0,786729,352334,90267,0,2020-01-10,HipHop/Rap,Independent,0,good
ES5022000287,217521,DELLAFUENTE feat. Ñejo,Palante y Patrás,61340,1,1,79.1,85.8,6.1,0.01,12.1,68.6,96.999,3.09166666666667,41.2857142857143,0,7,39,0,0,287929,1416242,3544313,20953,0,2020-06-05,other,Sony Music,0,fair
USRC19900930,1325,José Feliciano,Feliz Navidad,116138448,144,32,48.5,85.7,4.42,0,34.7,96.3,148.749,3.03933333333333,1019.85714285714,0,24,60,0,319300,16755,3258239,18641158,59957,1203118,2000-09-18,other,Sony Music,1,fair
USAT21703245,2285,Gucci Mane feat. A$AP Rocky,Jumped Out The Whip (feat. A$AP Rocky),24508,1,1,81.1,46,35.1,0,13,40,141.937,3.60621666666667,179.285714285714,0,565,44,0,3781,14435339,11527953,93628442,660739,0,2017-10-15,HipHop/Rap,Warner Music,0,excellent
USMO16700534,240,Marvin Gaye feat. Tammi Terrell,Ain't No Mountain High Enough,2997065,102,11,66.3,60,3.2,0,18.4,80,129.991,2.52778333333333,2794.71428571429,0,11881,80,15979834,1107,1015,12761032,90478255,1332003,4580253,1967-01-01,R&B,Universal Music,0,fair
NLS241103527,484018,Noord-Hollands Kinderkoor,Dag Sinterklaasje,208335,4,1,74.8,52.4,3.26,0,6.9,97.7,119.958,0.981116666666667,511.571428571429,0,5,0,0,0,0,3455,11305,37,0,2011-11-21,Pop,Independent,0,good
PLUM72000200,818222,Tymek feat. Miły ATZ feat. Paluch feat. Gverilla feat. Dj Decks,87 bpm,70543,4,1,81.5,67.3,53.9,2.95e-4,16.7,72.4,86.977,4.2069,43.5714285714286,0,7,36,0,0,247531,1172434,1863478,11452,0,2020-05-07,HipHop/Rap,Universal Music,0,excellent
TWCC32005119,108797,Kimberley Chen,4am Calls,57535,6,1,50.2,71,27.6,0,14.2,70.9,186.578,3.35753333333333,31.2857142857143,0,3,34,0,0,513989,374488,699919,1073,0,2020-08-13,Pop,Independent,0,excellent
